L_36022,84.627309,22157,1,0.486073,149.379739,Anastasia Beverly Hills,Email,149.379739
L_36165,78.930672,22205,2,0.517794,149.659549,Free shipping on orders over $49,Direct Mail,149.659549
L_5686,77.555736,12045,1,0.507989,151.348744,Anastasia Beverly Hills,Email,151.348744
L_18197,76.086978,16216,1,0.507808,151.255975,Anastasia Beverly Hills,Direct Mail,151.255975
L_18530,76.687537,16327,2,0.47403,159.334589,Free shipping on orders over $49,Email,159.334589
L_31020,76.28231,20490,1,0.473062,150.418757,Anastasia Beverly Hills,Direct Mail,150.418757
L_536,78.619437,10329,2,0.555421,164.25045,Free shipping on orders over $49,Direct Mail,164.25045
L_45978,79.089809,25476,2,0.4655,131.14263,Free shipping on orders over $49,Mobile,131.14263
L_7999,71.887576,12816,2,0.505118,144.751473,Free shipping on orders over $49,Mobile,144.751473
L_10561,73.613106,13670,2,0.49114,166.437647,Free shipping on orders over $49,Mobile,166.437647
L_36910,75.251786,22453,1,0.501445,150.270222,Anastasia Beverly Hills,Email,150.270222
L_33257,74.665354,21236,2,0.637998,154.952455,Free shipping on orders over $49,Direct Mail,154.952455
L_46794,74.640997,25748,2,0.506591,149.001377,Free shipping on orders over $49,Email,149.001377
L_2802,79.05162,11084,1,0.569304,151.196877,Anastasia Beverly Hills,Email,151.196877
L_41325,80.400984,23925,2,0.487319,155.992837,Free shipping on orders over $49,Mobile,155.992837
L_43555,80.460507,24668,1,0.485523,164.124021,Anastasia Beverly Hills,Direct Mail,164.124021
L_9118,80.013605,13189,1,0.497605,158.367502,Anastasia Beverly Hills,Mobile,158.367502
L_42654,73.470182,24368,1,0.445981,134.165406,Anastasia Beverly Hills,Direct Mail,134.165406
L_8898,75.527523,13116,2,0.49123,169.195518,Free shipping on orders over $49,Email,169.195518
L_17039,72.904683,15830,1,0.390236,156.154518,Anastasia Beverly Hills,Direct Mail,156.154518
L_32489,75.552653,20980,1,0.514635,152.537986,Anastasia Beverly Hills,Direct Mail,152.537986
L_372,74.868615,10274,2,0.446104,153.607357,Free shipping on orders over $49,Email,153.607357
L_29037,82.862226,19829,2,0.446443,159.784778,Free shipping on orders over $49,Mobile,159.784778
L_17426,76.602198,15959,2,0.502291,161.887398,Free shipping on orders over $49,Email,161.887398
L_23378,74.35912,17943,1,0.488763,151.062491,Anastasia Beverly Hills,Direct Mail,151.062491
L_22891,73.871055,17780,1,0.439898,150.803825,Anastasia Beverly Hills,Email,150.803825
L_2966,80.849872,11139,2,0.557815,167.96599,Free shipping on orders over $49,Mobile,167.96599
L_47109,71.673947,25853,1,0.547993,139.64449,Anastasia Beverly Hills,Mobile,139.64449
L_19292,74.417058,16581,1,0.444682,133.029449,Anastasia Beverly Hills,Email,133.029449
L_9233,73.531207,13228,2,0.538289,145.42182,Free shipping on orders over $49,Direct Mail,145.42182
L_25610,71.483015,18687,2,0.507178,135.723566,Free shipping on orders over $49,Mobile,135.723566
L_6574,71.635069,12341,1,0.496869,138.29171,Anastasia Beverly Hills,Email,138.29171
L_34503,71.363018,21651,2,0.54594,139.96504,Free shipping on orders over $49,Mobile,139.96504
L_32802,76.050351,21084,1,0.498292,143.493108,Anastasia Beverly Hills,Direct Mail,143.493108
L_12973,78.623358,14474,1,0.510289,148.900419,Anastasia Beverly Hills,Email,148.900419
L_32797,73.103725,21082,1,0.516814,152.836863,Anastasia Beverly Hills,Mobile,152.836863
L_28153,76.946959,19534,1,0.505104,157.669823,Anastasia Beverly Hills,Mobile,157.669823
L_34313,76.144397,21588,2,0.579013,144.448418,Free shipping on orders over $49,Direct Mail,144.448418
L_45763,66.001889,25404,1,0.476029,157.001254,Anastasia Beverly Hills,Email,157.001254
L_47654,71.703098,26035,2,0.572068,142.865274,Free shipping on orders over $49,Email,142.865274
L_41861,83.84897,24104,2,0.421325,147.993031,Free shipping on orders over $49,Direct Mail,147.993031
L_5311,78.876014,11920,1,0.512704,140.646548,Anastasia Beverly Hills,Direct Mail,140.646548
L_16070,75.733845,15507,1,0.486896,140.151859,Anastasia Beverly Hills,Mobile,140.151859
L_35579,81.076814,22010,1,0.594244,158.981023,Anastasia Beverly Hills,Mobile,158.981023
L_3131,82.046793,11194,2,0.501741,143.019096,Free shipping on orders over $49,Mobile,143.019096
L_39592,83.639259,23347,2,0.474396,153.530334,Free shipping on orders over $49,Mobile,153.530334
L_41645,84.785895,24032,1,0.464395,143.812762,Anastasia Beverly Hills,Email,143.812762
L_14198,67.855424,14883,1,0.528777,140.498345,Anastasia Beverly Hills,Email,140.498345
L_6686,70.124729,12379,2,0.771425,135.193496,Free shipping on orders over $49,Mobile,135.193496
L_14462,70.808848,14971,2,0.619541,148.300027,Free shipping on orders over $49,Mobile,148.300027
L_21789,63.885846,17413,2,0.477435,148.913973,Free shipping on orders over $49,Mobile,148.913973
L_4315,74.994306,11588,2,0.512104,145.812957,Free shipping on orders over $49,Mobile,145.812957
L_39722,87.398602,23391,2,0.561612,157.009336,Free shipping on orders over $49,Email,157.009336
L_5138,80.702276,11863,1,0.503986,133.333943,Anastasia Beverly Hills,Direct Mail,133.333943
L_13316,75.802192,14589,2,0.531692,156.123413,Free shipping on orders over $49,Email,156.123413
L_13510,76.774476,14653,1,0.511876,137.390936,Anastasia Beverly Hills,Mobile,137.390936
L_17622,66.319793,16024,2,0.533134,149.10047,Free shipping on orders over $49,Email,149.10047
L_11916,77.706865,14122,1,0.565675,144.961201,Anastasia Beverly Hills,Email,144.961201
L_23095,68.958526,17848,2,0.550829,154.83244,Free shipping on orders over $49,Direct Mail,154.83244
L_42769,74.091,24406,1,0.482595,136.733748,Anastasia Beverly Hills,Email,136.733748
L_8125,78.777136,12858,2,0.465096,133.091172,Free shipping on orders over $49,Mobile,133.091172
L_46381,71.143122,25610,2,0.615339,151.253959,Free shipping on orders over $49,Direct Mail,151.253959
L_3503,74.405425,11318,1,0.444547,160.224276,Anastasia Beverly Hills,Direct Mail,160.224276
L_21851,83.15185,17434,2,0.541267,148.984173,Free shipping on orders over $49,Email,148.984173
L_26134,82.904931,18861,1,0.508307,149.276705,Anastasia Beverly Hills,Email,149.276705
L_18404,66.226946,16285,1,0.506362,136.784337,Anastasia Beverly Hills,Direct Mail,136.784337
L_22205,74.401736,17552,1,0.575196,151.723715,Anastasia Beverly Hills,Mobile,151.723715
L_44012,75.551307,24821,2,0.578649,150.986422,Free shipping on orders over $49,Mobile,150.986422
L_25652,69.489319,18701,1,0.6031,157.770521,Anastasia Beverly Hills,Mobile,157.770521
L_33349,75.917956,21266,2,0.617623,134.914915,Free shipping on orders over $49,Email,134.914915
L_15275,83.242492,15242,1,0.502825,154.114598,Anastasia Beverly Hills,Direct Mail,154.114598
L_5423,64.390428,11958,2,0.514094,155.061486,Free shipping on orders over $49,Direct Mail,155.061486
L_42617,74.968198,24356,2,0.565646,156.596547,Free shipping on orders over $49,Mobile,156.596547
L_27839,72.868421,19430,2,0.656822,143.753097,Free shipping on orders over $49,Email,143.753097
L_1298,71.223802,10583,2,0.575651,151.810843,Free shipping on orders over $49,Email,151.810843
L_30216,76.820309,20222,2,0.517901,159.428363,Free shipping on orders over $49,Email,159.428363
L_7777,75.080181,12742,1,0.508318,141.026556,Anastasia Beverly Hills,Mobile,141.026556
L_8780,73.973822,13077,1,0.560364,137.620868,Anastasia Beverly Hills,Mobile,137.620868
L_16100,70.749934,15517,1,0.547469,146.435604,Anastasia Beverly Hills,Direct Mail,146.435604
L_34153,84.396603,21534,2,0.503749,157.77784,Free shipping on orders over $49,Email,157.77784
L_22833,74.251392,17761,1,0.517778,152.598482,Anastasia Beverly Hills,Mobile,152.598482
L_44443,72.997436,24964,2,0.490277,132.322182,Free shipping on orders over $49,Direct Mail,132.322182
L_25567,75.747957,18672,1,0.5241,160.10071,Anastasia Beverly Hills,Direct Mail,160.10071
L_33130,76.228386,21193,1,0.491823,155.26502,Anastasia Beverly Hills,Email,155.26502
L_8948,67.926774,13133,2,0.487873,130.329772,Free shipping on orders over $49,Direct Mail,130.329772
L_26197,72.661807,18882,1,0.477374,151.288185,Anastasia Beverly Hills,Email,151.288185
L_46042,78.883368,25497,1,0.506068,137.915461,Anastasia Beverly Hills,Mobile,137.915461
L_7567,75.309417,12672,2,0.506761,141.652171,Free shipping on orders over $49,Mobile,141.652171
L_15482,77.215831,15311,2,0.596844,152.761939,Free shipping on orders over $49,Email,152.761939
L_8951,74.179574,13134,1,0.375033,159.755966,Anastasia Beverly Hills,Email,159.755966
L_45264,73.134399,25238,1,0.535362,150.801025,Anastasia Beverly Hills,Mobile,150.801025
L_38169,77.929019,22873,2,0.554698,149.523791,Free shipping on orders over $49,Mobile,149.523791
L_3375,65.143057,11275,1,0.561906,146.623128,Anastasia Beverly Hills,Direct Mail,146.623128
L_329,77.667154,10260,2,0.690956,139.673842,Free shipping on orders over $49,Email,139.673842
L_7021,73.99999,12490,2,0.477128,130.629232,Free shipping on orders over $49,Direct Mail,130.629232
L_10266,74.583726,13572,2,0.476322,148.915918,Free shipping on orders over $49,Email,148.915918
L_1155,78.954229,10535,1,0.556251,144.931103,Anastasia Beverly Hills,Email,144.931103
L_24740,74.95751,18397,2,0.47356,154.746465,Free shipping on orders over $49,Email,154.746465
L_37670,79.016971,22707,2,0.472202,159.752133,Free shipping on orders over $49,Direct Mail,159.752133
L_47291,68.452519,25914,1,0.633184,132.507494,Anastasia Beverly Hills,Email,132.507494
L_30010,65.850709,20153,1,0.499412,145.773488,Anastasia Beverly Hills,Mobile,145.773488
L_10719,74.018552,13723,1,0.451451,145.428879,Anastasia Beverly Hills,Direct Mail,145.428879
L_23127,67.634201,17859,2,0.529634,137.41421,Free shipping on orders over $49,Email,137.41421
L_32709,74.504677,21053,2,0.480934,138.986554,Free shipping on orders over $49,Mobile,138.986554
L_47127,78.129819,25859,2,0.547405,156.916505,Free shipping on orders over $49,Direct Mail,156.916505
L_47021,70.263245,25824,2,0.483458,158.069255,Free shipping on orders over $49,Mobile,158.069255
L_47404,78.478143,25951,2,0.60438,133.932166,Free shipping on orders over $49,Email,133.932166
L_41167,69.69738,23872,1,0.463701,154.186252,Anastasia Beverly Hills,Email,154.186252
L_1420,65.570787,10623,1,0.485574,152.833018,Anastasia Beverly Hills,Email,152.833018
L_24021,69.705202,18157,2,0.460962,149.112037,Free shipping on orders over $49,Mobile,149.112037
L_5126,67.745256,11859,1,0.505497,138.296866,Anastasia Beverly Hills,Direct Mail,138.296866
L_12619,75.665492,14356,1,0.470135,148.466233,Anastasia Beverly Hills,Email,148.466233
L_48571,71.800051,26340,1,0.539166,163.846977,Anastasia Beverly Hills,Email,163.846977
L_35524,71.785929,21991,2,0.477154,183.897178,Free shipping on orders over $49,Mobile,183.897178
L_7859,71.040287,12770,1,0.555549,158.828467,Anastasia Beverly Hills,Email,158.828467
L_41666,73.913268,24039,1,0.509092,144.623332,Anastasia Beverly Hills,Email,144.623332
L_25120,79.497872,18523,1,0.505972,160.946128,Anastasia Beverly Hills,Direct Mail,160.946128
L_5672,74.65571,12041,2,0.570038,154.123761,Free shipping on orders over $49,Direct Mail,154.123761
L_20599,75.125712,17016,1,0.505656,158.059399,Anastasia Beverly Hills,Direct Mail,158.059399
L_12725,70.955161,14392,1,0.400923,158.119994,Anastasia Beverly Hills,Email,158.119994
L_10676,77.554357,13709,2,0.470411,152.89885,Free shipping on orders over $49,Direct Mail,152.89885
L_48701,69.929356,26384,1,0.504898,143.186651,Anastasia Beverly Hills,Email,143.186651
L_6313,76.813011,12254,1,0.505618,144.300202,Anastasia Beverly Hills,Mobile,144.300202
L_38142,57.199674,22864,1,0.484553,157.868567,Anastasia Beverly Hills,Mobile,157.868567
L_14327,81.654871,14926,2,0.640409,142.161876,Free shipping on orders over $49,Direct Mail,142.161876
L_13964,83.36965,14805,2,0.68151,148.398349,Free shipping on orders over $49,Direct Mail,148.398349
L_48154,77.455767,26201,2,0.491597,133.88311,Free shipping on orders over $49,Mobile,133.88311
L_2189,72.228651,10880,1,0.467219,144.293762,Anastasia Beverly Hills,Email,144.293762
L_36090,68.655212,22180,1,0.444237,148.21278,Anastasia Beverly Hills,Mobile,148.21278
L_37374,64.381713,22608,2,0.504614,139.245823,Free shipping on orders over $49,Mobile,139.245823
L_11381,71.428098,13944,2,0.512219,168.475866,Free shipping on orders over $49,Direct Mail,168.475866
L_33151,79.034442,21200,2,0.509798,158.603106,Free shipping on orders over $49,Email,158.603106
L_39096,75.025175,23182,1,0.564111,147.460916,Anastasia Beverly Hills,Direct Mail,147.460916
L_31997,75.67079,20816,1,0.594907,170.960907,Anastasia Beverly Hills,Mobile,170.960907
L_12631,81.253149,14360,1,0.512492,153.359999,Anastasia Beverly Hills,Direct Mail,153.359999
L_9236,76.299294,13229,1,0.361608,167.121499,Anastasia Beverly Hills,Email,167.121499
L_20049,77.491579,16833,2,0.529047,144.422943,Free shipping on orders over $49,Direct Mail,144.422943
L_42941,73.267484,24464,1,0.545877,154.738388,Anastasia Beverly Hills,Mobile,154.738388
L_1173,82.542176,10541,2,0.477617,143.694176,Free shipping on orders over $49,Direct Mail,143.694176
L_39562,78.510481,23337,2,0.53083,161.170949,Free shipping on orders over $49,Mobile,161.170949
L_47192,72.904659,25881,2,0.596064,147.660293,Free shipping on orders over $49,Email,147.660293
L_8067,74.933661,12839,2,0.499113,146.438754,Free shipping on orders over $49,Direct Mail,146.438754
L_30141,74.000413,20197,1,0.54155,156.977006,Anastasia Beverly Hills,Direct Mail,156.977006
L_35068,75.791343,21839,1,0.457023,154.888181,Anastasia Beverly Hills,Email,154.888181
L_12590,70.668108,14347,2,0.666461,166.021258,Free shipping on orders over $49,Direct Mail,166.021258
L_46890,84.277675,25780,1,0.536043,148.410483,Anastasia Beverly Hills,Direct Mail,148.410483
L_1663,71.41614,10704,2,0.471931,145.768516,Free shipping on orders over $49,Direct Mail,145.768516
L_39492,72.989681,23314,2,0.515678,160.670559,Free shipping on orders over $49,Direct Mail,160.670559
L_47085,77.602035,25845,2,0.502604,141.622272,Free shipping on orders over $49,Direct Mail,141.622272
L_8208,73.535468,12886,2,0.467017,150.850238,Free shipping on orders over $49,Email,150.850238
L_8379,72.204589,12943,2,0.486182,138.879678,Free shipping on orders over $49,Mobile,138.879678
L_17124,74.016541,15858,2,0.541357,148.181814,Free shipping on orders over $49,Direct Mail,148.181814
L_10495,81.357251,13648,1,0.401689,144.115549,Anastasia Beverly Hills,Direct Mail,144.115549
L_891,79.832253,10447,2,0.510908,162.900757,Free shipping on orders over $49,Email,162.900757
L_11983,83.48971,14144,1,0.470374,151.104074,Anastasia Beverly Hills,Mobile,151.104074
L_19439,82.95948,16630,2,0.583356,140.725614,Free shipping on orders over $49,Email,140.725614
L_18511,81.329831,16320,2,0.599733,132.067371,Free shipping on orders over $49,Direct Mail,132.067371
L_27761,83.957966,19404,1,0.519479,152.732908,Anastasia Beverly Hills,Direct Mail,152.732908
L_6851,79.526984,12434,1,0.506741,148.264426,Anastasia Beverly Hills,Mobile,148.264426
L_48117,80.70286,26189,2,0.476703,142.80003,Free shipping on orders over $49,Mobile,142.80003
L_15830,72.328843,15427,2,0.579408,164.608792,Free shipping on orders over $49,Mobile,164.608792
L_33297,80.614325,21249,1,0.443995,144.785468,Anastasia Beverly Hills,Email,144.785468
L_12359,79.501505,14270,1,0.571678,159.81143,Anastasia Beverly Hills,Direct Mail,159.81143
L_14731,75.954132,15060,2,0.512233,139.40052,Free shipping on orders over $49,Mobile,139.40052
L_17936,77.487399,16129,2,0.540474,151.449786,Free shipping on orders over $49,Email,151.449786
L_8044,74.822248,12831,1,0.503417,162.105828,Anastasia Beverly Hills,Direct Mail,162.105828
L_35631,74.775973,22027,2,0.489741,145.926493,Free shipping on orders over $49,Mobile,145.926493
L_6171,75.03711,12207,2,0.534845,165.169504,Free shipping on orders over $49,Direct Mail,165.169504
L_33666,74.389032,21372,1,0.451587,160.297193,Anastasia Beverly Hills,Direct Mail,160.297193
L_44863,68.849806,25104,2,0.492909,156.821918,Free shipping on orders over $49,Mobile,156.821918
L_20999,76.22227,17150,2,0.464335,145.70343,Free shipping on orders over $49,Mobile,145.70343
L_45948,71.182573,25466,2,0.461397,160.316652,Free shipping on orders over $49,Direct Mail,160.316652
L_5105,74.124806,11852,2,0.638597,137.870857,Free shipping on orders over $49,Direct Mail,137.870857
L_5373,74.16178,11941,2,0.506981,149.712733,Free shipping on orders over $49,Email,149.712733
L_13985,71.994391,14812,1,0.479327,156.246716,Anastasia Beverly Hills,Mobile,156.246716
L_32151,73.976651,20867,2,0.509689,152.039792,Free shipping on orders over $49,Direct Mail,152.039792
L_38493,75.16884,22981,2,0.469952,135.561879,Free shipping on orders over $49,Mobile,135.561879
L_15158,82.451943,15203,1,0.439172,145.754153,Anastasia Beverly Hills,Mobile,145.754153
L_37157,76.074174,22536,1,0.649243,144.526735,Anastasia Beverly Hills,Email,144.526735
L_24686,79.463405,18379,1,0.518067,145.187693,Anastasia Beverly Hills,Mobile,145.187693
L_44348,76.574936,24933,1,0.610043,165.080168,Anastasia Beverly Hills,Email,165.080168
L_24201,69.076628,18217,1,0.452076,150.971003,Anastasia Beverly Hills,Mobile,150.971003
L_43230,76.321388,24560,2,0.553255,149.056655,Free shipping on orders over $49,Email,149.056655
L_13590,72.011475,14680,1,0.516212,151.052642,Anastasia Beverly Hills,Direct Mail,151.052642
L_13281,81.727559,14577,2,0.492781,136.448646,Free shipping on orders over $49,Direct Mail,136.448646
L_40953,72.693729,23801,1,0.465391,151.475756,Anastasia Beverly Hills,Direct Mail,151.475756
L_33673,75.145754,21374,1,0.483589,141.675254,Anastasia Beverly Hills,Direct Mail,141.675254
L_2712,73.971224,11054,2,0.550127,156.921501,Free shipping on orders over $49,Email,156.921501
L_3883,78.537105,11444,1,0.487894,174.959204,Anastasia Beverly Hills,Direct Mail,174.959204
L_12347,76.375219,14266,1,0.441006,145.924122,Anastasia Beverly Hills,Direct Mail,145.924122
L_43904,78.054812,24785,1,0.482343,152.877032,Anastasia Beverly Hills,Email,152.877032
L_10370,76.19334,13607,1,0.433056,162.29498,Anastasia Beverly Hills,Mobile,162.29498
L_21697,80.680576,17382,1,0.505194,132.086446,Anastasia Beverly Hills,Direct Mail,132.086446
L_15025,78.713791,15158,1,0.464031,137.085472,Anastasia Beverly Hills,Direct Mail,137.085472
L_28736,76.092552,19729,2,0.47897,157.034228,Free shipping on orders over $49,Direct Mail,157.034228
L_26581,68.257662,19010,2,0.412865,140.675444,Free shipping on orders over $49,Email,140.675444
L_42612,73.47142,24354,1,0.515368,163.943944,Anastasia Beverly Hills,Email,163.943944
L_47239,75.89863,25896,1,0.501332,154.819378,Anastasia Beverly Hills,Direct Mail,154.819378
L_6382,77.101834,12277,2,0.49761,134.539384,Free shipping on orders over $49,Email,134.539384
L_7412,72.495293,12621,2,0.492245,160.241597,Free shipping on orders over $49,Direct Mail,160.241597
L_23753,79.940632,18068,1,0.436087,145.04982,Anastasia Beverly Hills,Mobile,145.04982
L_39552,72.708333,23334,1,0.447745,140.708373,Anastasia Beverly Hills,Mobile,140.708373
L_16730,71.532517,15727,2,0.481632,134.935338,Free shipping on orders over $49,Email,134.935338
L_34409,70.714301,21620,1,0.734375,125.458049,Anastasia Beverly Hills,Direct Mail,125.458049
L_41872,72.408444,24107,2,0.662539,159.232078,Free shipping on orders over $49,Email,159.232078
L_7852,76.697348,12767,2,0.487574,138.814206,Free shipping on orders over $49,Mobile,138.814206
L_18566,67.186129,16339,2,0.48134,157.219954,Free shipping on orders over $49,Mobile,157.219954
L_18584,77.393321,16345,2,0.504697,171.291678,Free shipping on orders over $49,Email,171.291678
L_6310,69.01094,12253,1,0.506139,155.000336,Anastasia Beverly Hills,Direct Mail,155.000336
L_26408,78.408008,18953,1,0.546219,157.305698,Anastasia Beverly Hills,Mobile,157.305698
L_4506,81.107951,11652,2,0.563529,150.253186,Free shipping on orders over $49,Email,150.253186
L_20084,64.757178,16845,1,0.557713,138.263586,Anastasia Beverly Hills,Mobile,138.263586
L_44269,73.463853,24906,1,0.464897,165.801757,Anastasia Beverly Hills,Direct Mail,165.801757
L_8137,70.655308,12862,1,0.511696,152.546864,Anastasia Beverly Hills,Direct Mail,152.546864
L_36023,79.607662,22158,2,0.492985,162.456293,Free shipping on orders over $49,Mobile,162.456293
L_22960,73.084058,17803,2,0.486157,158.707114,Free shipping on orders over $49,Direct Mail,158.707114
L_45515,76.919668,25322,1,0.52437,160.053594,Anastasia Beverly Hills,Mobile,160.053594
L_44384,83.369472,24945,1,0.660328,122.694547,Anastasia Beverly Hills,Email,122.694547
L_4809,79.887231,11753,2,0.443224,160.190833,Free shipping on orders over $49,Direct Mail,160.190833
L_16175,74.630329,15542,2,0.542136,166.174924,Free shipping on orders over $49,Email,166.174924
L_25908,80.696547,18786,2,0.548231,138.659973,Free shipping on orders over $49,Email,138.659973
L_5293,76.143145,11914,1,0.490979,152.697421,Anastasia Beverly Hills,Direct Mail,152.697421
L_9098,73.582497,13183,1,0.580721,136.572573,Anastasia Beverly Hills,Mobile,136.572573
L_32519,77.795828,20990,2,0.488146,139.504397,Free shipping on orders over $49,Direct Mail,139.504397
L_19457,77.44766,16636,2,0.571383,154.781128,Free shipping on orders over $49,Direct Mail,154.781128
L_6619,71.028945,12356,1,0.506206,140.817958,Anastasia Beverly Hills,Mobile,140.817958
L_25913,71.386641,18788,1,0.649975,142.498792,Anastasia Beverly Hills,Mobile,142.498792
L_28345,73.911857,19598,1,0.490099,153.621395,Anastasia Beverly Hills,Direct Mail,153.621395
L_40148,78.03597,23533,1,0.640771,145.27427,Anastasia Beverly Hills,Direct Mail,145.27427
L_41670,74.819593,24040,1,0.55893,153.66998,Anastasia Beverly Hills,Email,153.66998
L_7119,78.13633,12523,2,0.496464,147.962409,Free shipping on orders over $49,Mobile,147.962409
L_23197,73.067542,17882,2,0.499263,145.956254,Free shipping on orders over $49,Direct Mail,145.956254
L_10488,76.185347,13646,2,0.512752,149.8579,Free shipping on orders over $49,Mobile,149.8579
L_28047,70.848257,19499,2,0.46586,165.132523,Free shipping on orders over $49,Direct Mail,165.132523
L_22015,77.224356,17488,2,0.495791,158.789908,Free shipping on orders over $49,Mobile,158.789908
L_47844,76.697151,26098,2,0.553842,148.571597,Free shipping on orders over $49,Direct Mail,148.571597
L_23154,72.706059,17868,2,0.493105,146.061147,Free shipping on orders over $49,Email,146.061147
L_38314,75.900503,22921,1,0.513069,163.670498,Anastasia Beverly Hills,Mobile,163.670498
L_10858,74.901208,13769,1,0.495181,142.260847,Anastasia Beverly Hills,Mobile,142.260847
L_12493,71.008884,14314,1,0.463022,154.648939,Anastasia Beverly Hills,Direct Mail,154.648939
L_5433,76.664781,11961,1,0.559345,139.116206,Anastasia Beverly Hills,Mobile,139.116206
L_13541,75.48223,14664,1,0.44227,159.740653,Anastasia Beverly Hills,Email,159.740653
L_37813,74.324074,22754,1,0.503428,151.357948,Anastasia Beverly Hills,Direct Mail,151.357948
L_7399,78.320798,12616,1,0.525765,132.274332,Anastasia Beverly Hills,Direct Mail,132.274332
L_9936,78.854827,13462,1,0.474331,162.437407,Anastasia Beverly Hills,Direct Mail,162.437407
L_15755,67.506275,15402,2,0.47454,149.139616,Free shipping on orders over $49,Mobile,149.139616
L_8003,67.093266,12818,1,0.484277,149.306698,Anastasia Beverly Hills,Direct Mail,149.306698
L_27083,74.310675,19178,2,0.571982,149.029255,Free shipping on orders over $49,Direct Mail,149.029255
L_19181,81.226652,16544,2,0.538851,141.919681,Free shipping on orders over $49,Email,141.919681
L_33773,75.895667,21408,1,0.638691,156.370873,Anastasia Beverly Hills,Direct Mail,156.370873
L_23503,75.75786,17984,2,0.491213,151.40039,Free shipping on orders over $49,Mobile,151.40039
L_3548,83.132774,11333,1,0.480315,146.198318,Anastasia Beverly Hills,Mobile,146.198318
L_42884,77.166866,24445,2,0.461188,167.513725,Free shipping on orders over $49,Mobile,167.513725
L_12844,86.91528,14431,1,0.48017,151.563369,Anastasia Beverly Hills,Mobile,151.563369
L_7355,71.520397,12602,1,0.545202,147.186824,Anastasia Beverly Hills,Email,147.186824
L_18906,70.956156,16452,1,0.466812,147.29883,Anastasia Beverly Hills,Mobile,147.29883
L_11494,83.600288,13981,1,0.601451,155.558782,Anastasia Beverly Hills,Email,155.558782
L_29136,75.715782,19862,1,0.50208,158.245716,Anastasia Beverly Hills,Direct Mail,158.245716
L_5303,72.106953,11918,2,0.51541,157.431324,Free shipping on orders over $49,Direct Mail,157.431324
L_28720,70.509418,19723,1,0.530124,156.788328,Anastasia Beverly Hills,Email,156.788328
L_29440,83.958647,19963,1,0.506139,149.626771,Anastasia Beverly Hills,Email,149.626771
L_41837,86.834735,24096,2,0.507231,152.774401,Free shipping on orders over $49,Email,152.774401
L_28545,75.654741,19665,2,0.472865,140.389213,Free shipping on orders over $49,Mobile,140.389213
L_1726,83.632507,10725,1,0.685636,144.974227,Anastasia Beverly Hills,Mobile,144.974227
L_16545,73.467646,15665,1,0.44604,157.322269,Anastasia Beverly Hills,Mobile,157.322269
L_19629,76.044197,16693,1,0.450452,163.877612,Anastasia Beverly Hills,Direct Mail,163.877612
L_31988,66.031775,20813,1,0.490511,169.633327,Anastasia Beverly Hills,Mobile,169.633327
L_5324,72.677933,11925,2,0.448015,153.792626,Free shipping on orders over $49,Email,153.792626
L_37725,77.797735,22725,2,0.485862,141.850407,Free shipping on orders over $49,Direct Mail,141.850407
L_38204,79.19079,22885,2,0.511843,149.846474,Free shipping on orders over $49,Email,149.846474
L_25578,68.67226,18676,1,0.473403,141.402312,Anastasia Beverly Hills,Direct Mail,141.402312
L_4655,61.974012,11702,2,0.565199,131.408597,Free shipping on orders over $49,Mobile,131.408597
L_8696,74.83436,13049,2,0.507295,148.898871,Free shipping on orders over $49,Mobile,148.898871
L_8369,76.178661,12940,1,0.517499,146.012474,Anastasia Beverly Hills,Email,146.012474
L_28029,79.063542,19493,2,0.484924,141.959794,Free shipping on orders over $49,Direct Mail,141.959794
L_33043,74.887624,21164,1,0.49007,158.693729,Anastasia Beverly Hills,Mobile,158.693729
L_41376,68.131267,23942,2,0.513188,159.20979,Free shipping on orders over $49,Mobile,159.20979
L_33517,81.288328,21322,1,0.520972,134.874184,Anastasia Beverly Hills,Direct Mail,134.874184
L_21166,74.269886,17205,1,0.564019,161.642105,Anastasia Beverly Hills,Email,161.642105
L_8214,74.978696,12888,2,0.519106,173.61171,Free shipping on orders over $49,Mobile,173.61171
L_21254,72.350135,17235,1,0.474884,155.827812,Anastasia Beverly Hills,Mobile,155.827812
L_42195,72.080625,24215,2,0.508345,153.037733,Free shipping on orders over $49,Mobile,153.037733
L_12564,73.567537,14338,1,0.557763,138.21914,Anastasia Beverly Hills,Mobile,138.21914
L_45516,84.56486,25322,2,0.451346,155.562653,Free shipping on orders over $49,Mobile,155.562653
L_39016,77.675547,23155,2,0.462318,157.054269,Free shipping on orders over $49,Direct Mail,157.054269
L_9112,77.128366,13187,1,0.517283,151.042534,Anastasia Beverly Hills,Direct Mail,151.042534
L_32448,74.911579,20966,2,0.515852,147.331816,Free shipping on orders over $49,Email,147.331816
L_14107,71.567185,14852,1,0.508822,152.454861,Anastasia Beverly Hills,Mobile,152.454861
L_832,64.030185,10427,2,0.551281,144.09113,Free shipping on orders over $49,Mobile,144.09113
L_18100,79.242092,16183,1,0.491703,158.548829,Anastasia Beverly Hills,Mobile,158.548829
L_32388,77.579788,20946,1,0.447701,163.21619,Anastasia Beverly Hills,Mobile,163.21619
L_33548,75.785887,21333,2,0.48649,147.816995,Free shipping on orders over $49,Mobile,147.816995
L_18989,78.117855,16480,2,0.566173,133.823958,Free shipping on orders over $49,Email,133.823958
L_41,68.975998,10164,1,0.593918,149.799622,Anastasia Beverly Hills,Mobile,149.799622
